-0.139154412,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,6,5,0.488,0.796666667,-0.2
0.084336007,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,5,7,0.394285714,0.894,1
-0.171316233,0,0,0,0,0,0,9,3,0,1,0,0,0,0,0,1,9,9,0.384444444,0.885555556,-0.3
-0.161136537,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,1,4,8,0.34875,0.82,-0.2
-0.126504011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,6,0.37,0.89,-0.3
-0.253008021,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,6,4,0.42,0.825,0
-0.063252005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,3,0.436666667,0.893333333,0
-0.131189344,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,3,6,0.505,0.903333333,-0.3
-0.203271402,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,1,13,10,0.381,0.816153846,-0.2
-0.129516011,0,0,0,0,1,0,1,3,0,4,0,0,0,0,0,1,8,10,0.423,0.89125,-0.6
0.088660931,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,1,13,8,0.37125,0.803846154,1
-0.11244801,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,3,4,0.4225,0.903333333,-0.3
-0.151804813,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,7,6,0.29,0.862857143,0
0.137046012,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,6,7,0.43,0.823333333,1
-0.174997215,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,1,6,11,0.424545455,0.793333333,-0.3
-0.197904269,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,1,6,4,0.4,0.883333333,-0.1
-0.155419213,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,1,9,10,0.343,0.886666667,-0.3
-0.211089533,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,1,10,7,0.452857143,0.824,-1
-0.168672014,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,3,4,0.41,0.886666667,0
-0.103077342,0,0,0,0,0,0,4,2,0,3,0,2,0,0,0,1,6,7,0.427142857,0.906666667,-0.7
-0.156624013,0,0,0,0,1,0,8,3,0,0,0,0,0,0,0,1,10,8,0.4125,0.807,-0.3
0.038924311,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,1,9,7,0.422857143,0.858888889,0.5
-0.151804813,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,5,7,0.394285714,0.894,-0.3
-0.162648014,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,1,8,8,0.44375,0.825,-1
-0.103100769,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,1,8,9,0.341111111,0.83625,0
-0.177105615,0,0,0,0,1,0,6,3,0,0,0,0,0,0,0,1,8,7,0.404285714,0.8125,-0.5
-0.067065536,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,8,0.4675,0.92,0
-0.202406417,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,3,4,0.4525,0.87,-0.3
0.084336007,1,1,0,0,1,0,2,2,1,0,0,0,0,0,0,1,5,8,0.40375,0.836,1
-0.133404229,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,8,7,0.375714286,0.855,-0.2
-0.151804813,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,1,7,6,0.443333333,0.802857143,-0.3
-0.132688651,0,0,0,0,1,0,7,5,0,1,0,0,0,0,0,1,7,12,0.389166667,0.835714286,-0.2
-0.183732016,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,14,9,0.403333333,0.78,-1
0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,14,9,0.403333333,0.78,-1
-0.134299776,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,1,10,11,0.412727273,0.813,-0.3
-0.141947357,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,10,4,0.4675,0.775,-1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0.412,0.92,0
-0.23493602,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,1,10,10,0.506,0.853,-1
-0.033734403,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,8,12,0.456666667,0.8675,-1
-0.198792017,0,0,0,0,0,0,7,5,0,2,0,0,0,0,0,1,8,8,0.3525,0.82,-0.8
-0.052710004,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,5,7,0.502857143,0.876,0.2
-0.202406417,0,0,0,0,0,0,4,1,1,3,0,0,0,0,0,1,3,6,0.433333333,0.9,-0.9
-0.069002188,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,4,5,0.446,0.82,0
-0.034058772,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,4,0.45,0.893333333,0
-0.168672014,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,6,0.425,0.803333333,0
-0.145573088,0,0,0,0,0,0,7,5,0,0,1,1,0,0,0,1,6,7,0.43,0.863333333,-0.5
-0.031626003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0.436666667,0.895,0
0.253008021,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,0.485,0.76,0.3
-0.070280006,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3,0.436666667,0.92,0
0.038015094,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,4,8,0.4275,0.8775,1
0.011291267,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,1,6,9,0.451111111,0.891666667,0.7
-0.095836372,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,7,0.44,0.913333333,0
0.036144003,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,6,8,0.40625,0.898333333,0.8
0.11385361,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,1,12,11,0.452727273,0.794166667,1
0.001179525,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,4,7,0.404285714,0.91,0.3
-0.0875797,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,5,0.412,0.92,0
-0.091564808,0,0,0,0,1,0,4,2,0,0,1,0,0,0,0,1,4,5,0.422,0.845,-0.6
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,4,0.4225,0.913333333,0.2
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3,0.436666667,0.92,0
-0.11947601,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,4,4,0.435,0.75,-0.3
-0.126504011,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,3,4,0.435,0.8,0
-0.151804813,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,1,5,6,0.356666667,0.864,0
-0.253008021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,0.535,0.92,0
0.126504011,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,1,9,10,0.386,0.876666667,1
-0.168672014,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6,3,0.436666667,0.893333333,-1
0.063252005,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,9,7,0.404285714,0.867777778,0.7
-0.168672014,0,0,0,0,1,0,4,3,0,1,0,0,0,0,0,1,11,7,0.48,0.865454545,-1
0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,2,3,0.436666667,0.76,0
-0.132254193,0,0,0,0,0,0,7,3,0,2,0,0,0,0,0,1,7,5,0.422,0.897142857,-0.7
0.053975045,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,3,6,0.426666667,0.883333333,1
-0.126504011,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,3,0.436666667,0.85,-0.2
-0.210840018,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,6,6,0.411666667,0.915,-1
-0.126504011,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,1,4,4,0.4375,0.8175,-1
-0.137046012,0,0,0,0,1,0,8,5,0,0,0,0,0,0,0,1,14,11,0.430909091,0.84,-1
-0.050601604,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,1,5,11,0.431818182,0.854,-1
-0.205569017,0,0,0,0,1,0,10,3,0,2,0,0,0,0,0,1,9,8,0.395,0.82,-1
-0.215631836,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,1,2,5,0.328,0.95,-1
-0.224896019,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,10,9,0.401111111,0.848,-1
-0.147588012,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,1,10,5,0.448,0.786,0
-0.103663009,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,1,6,12,0.406666667,0.845,-1
-0.195506198,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,1,9,9,0.442222222,0.846666667,-1
-0.016867201,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,1,7,13,0.409230769,0.85,-1
0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,1,6,12,0.406666667,0.845,-1
0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,1,5,12,0.406666667,0.818,-1
-0.168672014,0,0,0,0,1,0,8,3,0,0,0,0,0,0,0,1,8,8,0.35125,0.84,-1
-0.189756016,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,7,8,0.37875,0.798571429,-1
-0.060638286,0,0,0,0,0,0,5,4,0,2,0,0,0,0,0,1,3,5,0.44,0.916666667,-1
-0.140560012,0,0,0,0,0,0,8,5,0,1,0,0,0,0,0,1,7,7,0.454285714,0.851428571,-1
-0.021084002,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,1,9,6,0.443333333,0.828888889,0
-0.163852814,0,0,0,0,1,0,1,4,0,0,2,0,0,0,0,1,6,6,0.395,0.86,-1
0.050218259,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,5,11,0.436363636,0.88,0.7
-0.155697244,0,0,0,0,0,0,8,4,0,2,0,0,0,0,0,1,11,8,0.3875,0.833636364,0
0.067468806,1,1,0,0,0,0,4,2,0,0,0,1,0,0,0,1,6,7,0.421428571,0.835,1
-0.108432009,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,1,9,9,0.293333333,0.818888889,-0.6
-0.063252005,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,3,6,0.428333333,0.883333333,-0.7
-0.014056001,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,1,11,6,0.44,0.841818182,0
-0.150831705,0,0,0,0,1,0,7,1,4,0,0,1,0,0,0,1,8,9,0.368888889,0.85625,-1
-0.178792335,0,0,0,0,2,0,4,1,1,0,0,0,0,0,0,1,9,15,0.432,0.827777778,-1
-0.126504011,0,0,0,0,1,0,8,4,0,0,0,1,0,0,0,1,8,11,0.464545455,0.8175,-1
-0.145966166,0,0,0,0,1,0,7,2,0,1,0,0,0,0,0,1,11,6,0.373333333,0.765454545,-0.6
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,3,3,0.436666667,0.883333333,0.5
-0.126504011,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3,5,0.412,0.89,0
-0.168672014,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,2,4,0.4125,0.935,0
-0.253008021,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,4,4,0.425,0.9,-0.3
-0.194274016,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,6,11,0.501818182,0.908333333,-1
-0.131870848,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,10,9,0.521111111,0.837,-1
-0.165428322,0,0,1,1,1,0,6,2,0,1,0,0,0,0,0,1,8,6,0.386666667,0.8275,-1
-0.168672014,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,3,0.436666667,0.77,-0.7
-0.126504011,0,0,1,1,0,0,4,0,0,1,0,0,0,0,0,1,4,3,0.436666667,0.8475,-0.5
-0.116772933,0,0,0,0,0,0,6,4,1,0,0,1,0,0,0,1,11,10,0.418,0.877272727,-1
-0.253008021,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,1,6,4,0.405,0.898333333,-1
-0.144576012,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,1,5,7,0.447142857,0.838,-1
-0.23192402,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,1,5,10,0.335,0.886,-1
-0.227707219,0,0,0,0,2,0,4,3,0,1,0,1,0,0,0,1,9,11,0.346363636,0.776666667,-1
-0.177105615,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,1,9,5,0.45,0.827777778,-1
-0.11244801,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,1,7,5,0.36,0.898571429,0
0.042168004,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,1,7,8,0.40375,0.838571429,0.3
-0.128984481,0,0,0,0,0,0,9,4,0,2,0,0,0,0,0,1,10,9,0.394444444,0.838,-1
-0.150255784,0,0,0,0,1,0,7,2,1,0,0,0,0,0,0,1,10,8,0.53375,0.808,-0.2
-0.168672014,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,1,8,10,0.417,0.86625,-1
-0.158130013,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,1,3,6,0.415,0.886666667,-1
-0.059035205,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,1,9,12,0.533333333,0.85,0
-0.107041855,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,1,8,12,0.435,0.9,-1
-0.174805542,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,1,7,10,0.381,0.807142857,0
-0.084336007,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,4,6,0.423333333,0.9025,0
-0.072288006,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,7,6,0.393333333,0.864285714,0
-0.121543069,0,0,0,0,2,0,13,2,0,2,0,0,0,0,0,1,9,14,0.432857143,0.871111111,-1
-0.12088161,0,0,0,0,2,0,12,3,0,0,0,0,0,0,0,1,9,12,0.393333333,0.836666667,-0.2
-0.144576012,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,5,5,0.434,0.888,-0.4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,0.436666667,0.883333333,0
-0.090360008,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,1,8,6,0.466666667,0.85625,-0.6
-0.092002917,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,1,9,12,0.47,0.855555556,-1
-0.084336007,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,5,7,0.468571429,0.852,-1
-0.11859751,0,0,0,0,0,0,10,4,0,1,0,0,0,0,0,1,10,6,0.4,0.821,0
-0.108432009,0,0,0,0,0,0,5,8,0,0,0,1,0,0,0,1,11,12,0.501666667,0.850909091,-1
0.093706675,1,1,0,0,2,0,5,2,0,1,0,0,0,0,0,1,5,9,0.411111111,0.894,1
-0.168672014,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,1,8,7,0.422857143,0.83375,-1
-0.189756016,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,1,5,8,0.4425,0.81,-1
-0.189756016,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,4,5,0.44,0.91,-0.5
-0.063252005,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,7,3,0.436666667,0.868571429,-1
-0.126504011,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,4,6,0.42,0.85,0
-0.216864018,0,0,0,0,0,0,2,6,0,7,0,0,0,0,0,1,1,3,0.436666667,0.92,-1
-0.132829211,0,0,0,0,0,0,3,2,0,1,0,0,0,1,0,1,3,4,0.425,0.953333333,0
-0.162648014,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,1,14,12,0.405833333,0.806428571,-1
-0.189756016,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,3,0.436666667,0.915,-1
-0.155697244,0,0,0,0,1,0,6,2,0,0,2,0,0,0,0,1,9,10,0.447,1.16E+13,-1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0.436666667,0.92,-1
-0.126504011,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,1,5,4,0.4525,0.876,-1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,0.436666667,0.8,0
-0.145245346,0,0,0,0,2,0,9,3,0,0,0,0,0,0,0,1,9,8,0.4175,0.872222222,-1
-0.126504011,0,0,0,0,0,0,7,7,2,0,0,0,0,0,0,1,9,9,0.386666667,0.855555556,-1
-0.137046012,0,0,0,0,0,0,10,2,0,2,1,0,0,0,0,1,10,10,0.419,0.864,-1
-0.106624809,0,0,0,0,0,0,8,4,0,1,0,0,0,0,0,1,11,12,0.470833333,0.798181818,-0.5
-0.126504011,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,1,3,8,0.42125,0.873333333,-1
-0.126504011,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,5,3,0.436666667,0.832,-1
-0.144576012,0,0,0,0,0,0,8,5,0,1,0,0,0,0,0,1,6,8,0.4325,0.8,-1
-0.019462155,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,1,11,8,0.42125,0.873636364,-0.5
-0.063252005,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,1,11,10,0.412,0.837272727,0
-0.081324007,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,1,7,9,0.414444444,0.892857143,-0.5
-0.12334141,0,0,0,0,0,0,9,4,0,0,0,1,0,0,0,1,7,8,0.4075,0.822857143,-1
-0.138004375,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,6,6,0.475,0.906666667,-1
0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,1,8,5,0.414,0.82375,1
-0.126504011,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,1,9,6,0.345,0.824444444,0
-0.157484585,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,1,9,16,0.453125,0.828888889,-1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,4,3,0.436666667,0.8675,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,3,0.436666667,0.883333333,0
-0.184005834,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,1,5,8,0.465,0.91,-1
0.132829211,0,0,0,0,0,0,7,2,0,1,0,0,0,0,0,1,8,5,0.386,0.8975,0.5
0.019462155,0,0,0,0,0,0,8,5,0,1,0,0,0,0,1,1,9,7,0.447142857,0.866666667,1
-0.092002917,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,1,10,5,0.46,0.846,-0.5
-0.126504011,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,1,4,8,0.4725,0.8325,-1
-0.253008021,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,5,4,0.3775,0.866,-0.5
-0.07496534,0,0,0,0,0,0,7,2,0,1,0,0,0,0,0,1,6,7,0.391428571,0.896666667,0
-0.108432009,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,3,8,0.505,0.8,-1
-0.161005105,0,0,1,1,0,0,7,1,0,2,0,1,0,0,0,1,5,8,0.38,0.776,-1
-0.126504011,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,1,9,12,0.413333333,0.83,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0.436666667,0.76,0
-0.170613962,0,0,0,0,0,0,8,6,0,0,0,1,0,0,0,1,12,14,0.386428571,0.8725,-1
-0.126504011,0,0,0,0,0,0,9,4,0,1,0,0,0,0,0,1,11,8,0.36875,0.849090909,-1
-0.090360008,0,0,0,0,1,0,8,1,0,1,0,0,0,0,0,1,7,9,0.422222222,0.867142857,-1
-0.063252005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,5,0.412,0.92,0
-0.202406417,0,0,0,0,1,0,7,4,0,2,0,0,0,0,0,1,8,13,0.481538462,0.7725,-0.6
-0.031626003,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,7,6,0.428333333,0.868571429,0
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,6,7,0.41,0.886666667,1
-0.144576012,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,1,12,10,0.349,0.868333333,-1
-0.084336007,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,4,0.45,0.926666667,0
-0.090360008,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,2,7,0.387142857,0.9,0
-0.077589127,0,0,0,0,0,0,12,2,0,1,0,0,0,0,0,1,6,8,0.37,0.866666667,-0.4
-0.137046012,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,8,5,0.4,0.89375,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0.436666667,0.92,0
-0.060240005,0,0,0,0,2,0,8,2,0,0,0,0,0,0,0,1,12,18,0.426666667,0.87,-1
-0.253008021,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,4,0.4525,0.9,0
-0.115003646,0,0,0,0,1,0,6,4,0,1,0,0,0,0,0,1,9,9,0.383333333,0.843333333,0
-0.116772933,0,0,0,0,1,0,7,2,0,0,0,0,3,0,0,1,7,12,0.443333333,0.852857143,-1
-0.116772933,0,0,0,0,1,0,7,3,0,2,0,0,0,0,0,1,6,6,0.375,0.881666667,-1
-0.016867201,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2,7,0.457142857,0.895,0
-0.084336007,0,0,1,1,0,0,2,3,0,0,0,0,0,0,0,1,7,7,0.417142857,0.87,-1
-0.11807041,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,6,6,0.378333333,0.883333333,-0.6
-0.146182412,0,0,0,0,1,0,5,7,0,0,0,0,0,0,0,1,11,14,0.422142857,0.860909091,-1
-0.151804813,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,1,10,12,0.409166667,0.886,-1
-0.089296949,0,0,0,0,1,0,10,3,0,0,0,0,0,1,0,1,8,15,0.428666667,0.845,-1
-0.11469697,0,0,0,0,1,0,7,2,0,0,0,0,0,0,0,1,14,9,0.427777778,0.84,-1
-0.136235088,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,12,10,0.443,0.831666667,0
-0.135540011,1,1,0,0,0,0,9,4,0,0,0,0,0,0,0,1,12,4,0.465,0.824166667,-1
-0.253008021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0.436666667,0.92,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,3,0.436666667,0.8125,0
-0.110691009,0,0,0,0,1,0,9,2,0,1,1,0,0,0,0,1,10,12,0.358333333,0.85,0
-0.104576649,1,1,0,0,3,0,10,1,0,0,2,0,0,0,0,1,14,8,0.395,0.79,-1
-0.036144003,0,0,0,0,1,0,4,5,0,1,0,0,0,0,0,1,11,10,0.411,0.844545455,0
-0.168672014,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,4,5,0.458,0.925,-1
-0.162648014,0,0,0,0,0,0,7,2,0,1,0,0,0,0,0,1,8,9,0.457777778,0.87375,0
-0.077848622,0,0,0,0,0,0,6,5,0,0,0,0,0,1,0,1,7,8,0.50875,0.857142857,0
0.039156003,1,1,0,0,3,0,6,3,0,0,0,0,0,0,0,1,10,14,0.417857143,0.819,1
-0.063252005,0,0,0,0,2,0,2,3,0,1,1,1,0,0,0,1,8,9,0.434444444,0.81625,-1
-0.058386466,0,0,0,0,0,0,6,3,0,1,0,0,0,0,0,1,3,11,0.490909091,0.916666667,-0.7
-0.118837101,0,0,0,0,0,0,5,4,0,1,0,0,0,1,0,1,5,6,0.393333333,0.888,-1
-0.126504011,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,10,7,0.33,0.818,-0.4
-0.070280006,0,0,0,0,0,0,9,4,0,1,0,0,0,0,0,1,10,14,0.379285714,0.876,-1
0.063252005,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,1,14,8,0.43875,0.845714286,1
-0.158130013,0,0,1,1,0,0,5,2,0,0,0,0,0,0,0,1,7,9,0.497777778,0.824285714,-1
-0.151804813,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,6,0.375,0.76,0
-0.094878008,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,4,7,0.391428571,0.8225,0
0.060616505,0,0,0,0,2,0,4,3,0,0,0,0,0,0,0,1,6,8,0.4825,0.878333333,1
-0.161005105,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,1,3,6,0.396666667,0.906666667,0
